source_mod,source_commit,source_file,source_identifier,source_id,source_name,source_code,category,state,color,properties_summary,update_function,graphics_function,dependencies,reaction_count,reaction_targets,global_scan,particle_creation,particle_deletion,performance_risk,save_risk,license_status,port_decision
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/DMG.cpp,DEFAULT_PT_DMG,,DMG,DMG,SC_FORCE,powder,0x88FF88_rgb,TYPE_PART|PROP_SPARKSETTLE,update,graphics,PT_BCLN;PT_BCOL;PT_BGLA;PT_BMTL;PT_BRMT;PT_CLNE;PT_COAL;PT_DMND;PT_EMBR;PT_GLAS;PT_NUM;PT_PCLN;PT_PQRT;PT_QRTZ;PT_SAWD;PT_TUNG;PT_WOOD,25,PT_BCLN;PT_BCOL;PT_BGLA;PT_BMTL;PT_BRMT;PT_CLNE;PT_COAL;PT_DMND;PT_EMBR;PT_GLAS;PT_NUM;PT_PCLN;PT_PQRT;PT_QRTZ;PT_SAWD;PT_TUNG;PT_WOOD,false,0,1,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/DMND.cpp,DEFAULT_PT_DMND,,DMND,DMND,SC_SPECIAL,solid,0xCCFFFF_rgb,TYPE_SOLID,,,,0,,false,0,0,low,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/DRAY.cpp,DEFAULT_PT_DRAY,,DRAY,DRAY,SC_ELEC,solid,0xFFAA22_rgb,TYPE_SOLID,update,,PT_FIGH;PT_INWR;PT_LIFE;PT_METL;PT_PSCN;PT_SPRK;PT_STKM;PT_STKM2,13,PT_FIGH;PT_INWR;PT_LIFE;PT_METL;PT_PSCN;PT_SPRK;PT_STKM;PT_STKM2,false,2,2,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/DRIC.cpp,DEFAULT_PT_DRIC,,DRIC,DRIC,SC_SOLIDS,solid,0xE0E0E0_rgb,TYPE_SOLID,,,PT_CO2,1,PT_CO2,false,0,0,low,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/DSTW.cpp,DEFAULT_PT_DSTW,,DSTW,DSTW,SC_LIQUID,liquid,0x1020C0_rgb,TYPE_LIQUID | PROP_NEUTPASS | PROP_PHOTPASS,update,,PT_BASE;PT_FIRE;PT_ICEI;PT_LRBD;PT_RBDM;PT_SALT;PT_SLTW;PT_SMKE;PT_WATR;PT_WTRV,19,PT_BASE;PT_FIRE;PT_ICEI;PT_LRBD;PT_RBDM;PT_SALT;PT_SLTW;PT_SMKE;PT_WATR;PT_WTRV,false,0,3,medium,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/DTEC.cpp,DEFAULT_PT_DTEC,,DTEC,DTEC,SC_SENSOR,solid,0xFD9D18_rgb,TYPE_SOLID,update,,PT_BIZR;PT_BIZRG;PT_BIZRS;PT_BRAY;PT_FILT;PT_INSL;PT_INWR;PT_LIFE;PT_NTCT;PT_PHOT;PT_PTCT;PT_RSSS;PT_SLTW;PT_SPRK;PT_WATR,16,PT_BIZR;PT_BIZRG;PT_BIZRS;PT_BRAY;PT_FILT;PT_INSL;PT_INWR;PT_LIFE;PT_NTCT;PT_PHOT;PT_PTCT;PT_RSSS;PT_SLTW;PT_SPRK;PT_WATR,false,0,0,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/DUST.cpp,DEFAULT_PT_DUST,,DUST,DUST,SC_POWDERS,powder,0xFFE0A0_rgb,TYPE_PART,,,,0,,false,0,0,low,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/DYST.cpp,DEFAULT_PT_DYST,,DYST,DYST,SC_POWDERS,powder,0xBBB0A0_rgb,TYPE_PART,,,PT_DUST,1,PT_DUST,false,0,0,low,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/ELEC.cpp,DEFAULT_PT_ELEC,,ELEC,ELEC,SC_NUCLEAR,energy,0xDFEFFF_rgb,TYPE_ENERGY|PROP_LIFE_DEC|PROP_LIFE_KILL_DEC,update,graphics,PT_CBNW;PT_DEUT;PT_DSTW;PT_EMBR;PT_EXOT;PT_GLAS;PT_H2;PT_LCRY;PT_NBLE;PT_NEUT;PT_NONE;PT_O2;PT_PROT;PT_RSST;PT_SLTW;PT_SPRK;PT_WATR,29,PT_CBNW;PT_DEUT;PT_DSTW;PT_EMBR;PT_EXOT;PT_GLAS;PT_H2;PT_LCRY;PT_NBLE;PT_NEUT;PT_NONE;PT_O2;PT_PROT;PT_RSST;PT_SLTW;PT_SPRK;PT_WATR,false,4,7,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/EMBR.cpp,DEFAULT_PT_EMBR,,EMBR,EMBR,SC_EXPLOSIVE,powder,0xFFF288_rgb,TYPE_PART|PROP_LIFE_DEC|PROP_LIFE_KILL|PROP_SPARKSETTLE,update,graphics,,1,,false,0,1,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/EMP.cpp,DEFAULT_PT_EMP,,EMP,EMP,SC_ELEC,solid,0x66AAFF_rgb,TYPE_SOLID|PROP_LIFE_DEC,,graphics,PT_ARAY;PT_BMTL;PT_BREC;PT_BRMT;PT_DLAY;PT_INST;PT_METL;PT_NSCN;PT_NTCT;PT_PSCN;PT_PTCT;PT_SPRK;PT_SWCH;PT_WIFI;PT_WIRE,23,PT_ARAY;PT_BMTL;PT_BREC;PT_BRMT;PT_DLAY;PT_INST;PT_METL;PT_NSCN;PT_NTCT;PT_PSCN;PT_PTCT;PT_SPRK;PT_SWCH;PT_WIFI;PT_WIRE,true,2,0,high,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/ETRD.cpp,DEFAULT_PT_ETRD,,ETRD,ETRD,SC_ELEC,solid,0x404040_rgb,TYPE_SOLID|PROP_CONDUCTS|PROP_LIFE_DEC,,,,2,,true,0,0,high,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/EXOT.cpp,DEFAULT_PT_EXOT,,EXOT,EXOT,SC_NUCLEAR,liquid,0x247BFE_rgb,TYPE_LIQUID|PROP_NEUTPASS,update,graphics,PT_BREC;PT_CFLM;PT_CLNE;PT_DMND;PT_GOLD;PT_LAVA;PT_NBHL;PT_PCLN;PT_PROT;PT_PRTI;PT_PRTO;PT_TTAN;PT_VIBR;PT_VOID;PT_WARP,21,PT_BREC;PT_CFLM;PT_CLNE;PT_DMND;PT_GOLD;PT_LAVA;PT_NBHL;PT_PCLN;PT_PROT;PT_PRTI;PT_PRTO;PT_TTAN;PT_VIBR;PT_VOID;PT_WARP,false,2,2,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/FIGH.cpp,DEFAULT_PT_FIGH,,FIGH,FIGH,SC_SPECIAL,unknown,0xFFE0A0_rgb,PROP_NOCTYPEDRAW,update,Element_STKM_graphics,PT_DUST;PT_FIRE;PT_LIGH;PT_NEUT;PT_NUM,6,PT_DUST;PT_FIRE;PT_LIGH;PT_NEUT;PT_NUM,false,0,1,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/FILT.cpp,DEFAULT_PT_FILT,,FILT,FILT,SC_SOLIDS,solid,0x000056_rgb,TYPE_SOLID | PROP_PHOTPASS | PROP_NOAMBHEAT | PROP_LIFE_DEC,,graphics,,0,,false,0,0,low,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/FIRE.cpp,DEFAULT_PT_FIRE,,FIRE,FIRE,SC_EXPLOSIVE,gas,0xFF1000_rgb,TYPE_GAS|PROP_LIFE_DEC,Element_FIRE_update,graphics,PT_BCOL;PT_BMTL;PT_BRMT;PT_CLST;PT_CNCT;PT_COAL;PT_CRMC;PT_DSTW;PT_ETRD;PT_GLAS;PT_GOLD;PT_HEAC;PT_ICEI;PT_INSL;PT_INWR;PT_IRON;PT_LAVA;PT_LITH;PT_LRBD;PT_METL;PT_NBLE;PT_NONE;PT_NSCN;PT_NTCT;PT_O2;PT_PHOT;PT_PLSM;PT_PLUT;PT_PQRT;PT_PSCN;PT_PTCT;PT_PTNM;PT_QRTZ;PT_RBDM;PT_ROCK;PT_SALT;PT_SAND;PT_SLCN;PT_SLTW;PT_SMKE;PT_SNOW;PT_SPNG;PT_SPRK;PT_STNE;PT_THRM;PT_TTAN;PT_TUNG;PT_URAN;PT_WATR;PT_WTRV,72,PT_BCOL;PT_BMTL;PT_BRMT;PT_CLST;PT_CNCT;PT_COAL;PT_CRMC;PT_DSTW;PT_ETRD;PT_GLAS;PT_GOLD;PT_HEAC;PT_ICEI;PT_INSL;PT_INWR;PT_IRON;PT_LAVA;PT_LITH;PT_LRBD;PT_METL;PT_NBLE;PT_NONE;PT_NSCN;PT_NTCT;PT_O2;PT_PHOT;PT_PLSM;PT_PLUT;PT_PQRT;PT_PSCN;PT_PTCT;PT_PTNM;PT_QRTZ;PT_RBDM;PT_ROCK;PT_SALT;PT_SAND;PT_SLCN;PT_SLTW;PT_SMKE;PT_SNOW;PT_SPNG;PT_SPRK;PT_STNE;PT_THRM;PT_TTAN;PT_TUNG;PT_URAN;PT_WATR;PT_WTRV,false,0,9,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/FIRW.cpp,DEFAULT_PT_FIRW,,FIRW,FIRW,SC_EXPLOSIVE,powder,0xFFA040_rgb,TYPE_PART|PROP_LIFE_DEC,update,graphics,PT_EMBR;PT_FIRE;PT_PLSM;PT_THDR,6,PT_EMBR;PT_FIRE;PT_PLSM;PT_THDR,false,1,1,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/FOG.cpp,DEFAULT_PT_FOG,,FOG,FOG,SC_GAS,gas,0xAAAAAA_rgb,TYPE_GAS|PROP_LIFE_DEC,update,,PT_BCLN;PT_CLNE;PT_DSTW;PT_GAS;PT_PBCN;PT_PCLN;PT_RIME;PT_SPRK;PT_WTRV,11,PT_BCLN;PT_CLNE;PT_DSTW;PT_GAS;PT_PBCN;PT_PCLN;PT_RIME;PT_SPRK;PT_WTRV,false,0,1,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/FRAY.cpp,DEFAULT_PT_FRAY,,FRAY,FRAY,SC_FORCE,solid,0x00BBFF_rgb,TYPE_SOLID,update,,PT_SPRK,1,PT_SPRK,false,0,0,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/FRME.cpp,DEFAULT_PT_FRME,,FRME,FRME,SC_FORCE,solid,0x999988_rgb,TYPE_SOLID,,graphics,,0,,false,0,0,low,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/FRZW.cpp,DEFAULT_PT_FRZW,,FRZW,FRZW,SC_LIQUID,liquid,0x1020C0_rgb,TYPE_LIQUID | PROP_LIFE_DEC,update,,PT_ICEI;PT_WATR,4,PT_ICEI;PT_WATR,false,0,0,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/FRZZ.cpp,DEFAULT_PT_FRZZ,,FRZZ,FRZZ,SC_POWDERS,powder,0xC0E0FF_rgb,TYPE_PART,update,,PT_FRZW;PT_ICEI;PT_SNOW;PT_WATR,6,PT_FRZW;PT_ICEI;PT_SNOW;PT_WATR,false,0,1,medium,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/FSEP.cpp,DEFAULT_PT_FSEP,,FSEP,FSEP,SC_EXPLOSIVE,powder,0x63AD5F_rgb,TYPE_PART,update,,PT_PLSM;PT_SPRK,4,PT_PLSM;PT_SPRK,false,2,0,medium,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/FUSE.cpp,DEFAULT_PT_FUSE,,FUSE,FUSE,SC_EXPLOSIVE,solid,0x0A5706_rgb,TYPE_SOLID,update,,PT_FSEP;PT_PLSM;PT_SPRK,6,PT_FSEP;PT_PLSM;PT_SPRK,false,3,0,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/FWRK.cpp,DEFAULT_PT_FWRK,,FWRK,FWRK,SC_EXPLOSIVE,powder,0x666666_rgb,TYPE_PART|PROP_LIFE_DEC,update,,PT_DUST;PT_EMBR,4,PT_DUST;PT_EMBR,false,1,1,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/GAS.cpp,DEFAULT_PT_GAS,,GAS,GAS,SC_GAS,gas,0xE0FF20_rgb,TYPE_GAS | PROP_NEUTPASS,,,PT_FIRE;PT_OIL,2,PT_FIRE;PT_OIL,false,0,0,low,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/GBMB.cpp,DEFAULT_PT_GBMB,,GBMB,GBMB,SC_FORCE,powder,0x1144BB_rgb,TYPE_PART|PROP_LIFE_DEC|PROP_LIFE_KILL_DEC,update,graphics,PT_BOMB;PT_CLNE;PT_DMND;PT_PCLN,4,PT_BOMB;PT_CLNE;PT_DMND;PT_PCLN,false,0,0,medium,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/GEL.cpp,DEFAULT_PT_GEL,,GEL,GEL,SC_LIQUID,liquid,0xFF9900_rgb,TYPE_LIQUID|PROP_LIFE_DEC|PROP_NEUTPENETRATE,update,graphics,PT_BASE;PT_CBNW;PT_CLST;PT_CO2;PT_DSTW;PT_FRZW;PT_GOO;PT_PSTE;PT_SALT;PT_SLTW;PT_SPNG;PT_WATR,17,PT_BASE;PT_CBNW;PT_CLST;PT_CO2;PT_DSTW;PT_FRZW;PT_GOO;PT_PSTE;PT_SALT;PT_SLTW;PT_SPNG;PT_WATR,false,1,2,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/GLAS.cpp,DEFAULT_PT_GLAS,,GLAS,GLAS,SC_SOLIDS,solid,0x404040_rgb,TYPE_SOLID | PROP_NEUTPASS | PROP_PHOTPASS | PROP_HOT_GLOW | PROP_SPARKSETTLE,update,,PT_BGLA;PT_LAVA;PT_LNTG,5,PT_BGLA;PT_LAVA;PT_LNTG,false,1,0,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/GLOW.cpp,DEFAULT_PT_GLOW,,GLOW,GLOW,SC_LIQUID,liquid,0x445464_rgb,TYPE_LIQUID | PROP_PHOTPASS | PROP_LIFE_DEC,update,graphics,PT_DEUT;PT_GEL;PT_RSST;PT_WATR,8,PT_DEUT;PT_GEL;PT_RSST;PT_WATR,false,0,2,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/GOLD.cpp,DEFAULT_PT_GOLD,,GOLD,GOLD,SC_SOLIDS,solid,0xDCAD2C_rgb,TYPE_SOLID|PROP_CONDUCTS|PROP_HOT_GLOW|PROP_LIFE_DEC|PROP_NEUTPASS,update,graphics,PT_BMTL;PT_IRON;PT_LAVA;PT_NEUT;PT_SPRK,8,PT_BMTL;PT_IRON;PT_LAVA;PT_NEUT;PT_SPRK,false,0,1,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/GOO.cpp,DEFAULT_PT_GOO,,GOO,GOO,SC_SOLIDS,solid,0x804000_rgb,TYPE_SOLID | PROP_NEUTPENETRATE|PROP_LIFE_DEC|PROP_LIFE_KILL_DEC,update,,,0,,false,0,0,low,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/GPMP.cpp,DEFAULT_PT_GPMP,,GPMP,GPMP,SC_POWERED,solid,0x0A3B3B_rgb,TYPE_SOLID,update,graphics,,0,,false,0,0,medium,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/GRAV.cpp,DEFAULT_PT_GRAV,,GRAV,GRAV,SC_POWDERS,powder,0x202020_rgb,TYPE_PART | PROP_LIFE_DEC,update,graphics,,0,,false,0,0,low,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/GRVT.cpp,DEFAULT_PT_GRVT,,GRVT,GRVT,SC_NUCLEAR,energy,0x00EE76_rgb,TYPE_ENERGY|PROP_LIFE_DEC|PROP_LIFE_KILL_DEC,update,graphics,PT_RSSS,2,PT_RSSS,false,0,1,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/GUNP.cpp,DEFAULT_PT_GUNP,,GUN,GUNP,SC_EXPLOSIVE,powder,0xC0C0D0_rgb,TYPE_PART,,,PT_FIRE,1,PT_FIRE,false,0,0,low,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/GWELL.cpp,DEFAULT_PT_GWELL,,GWELL,GWELL,SC_SOLIDS,solid,0x102030_rgb,TYPE_SOLID,update,,,0,,false,0,0,medium,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/H2.cpp,DEFAULT_PT_H2,,HYGN,H2,SC_GAS,gas,0x5070FF_rgb,TYPE_GAS | PROP_PHOTPASS,update,,PT_BMTL;PT_DESL;PT_ELEC;PT_FIRE;PT_LAVA;PT_NBLE;PT_NEUT;PT_OIL;PT_PHOT;PT_PLSM;PT_WATR,20,PT_BMTL;PT_DESL;PT_ELEC;PT_FIRE;PT_LAVA;PT_NBLE;PT_NEUT;PT_OIL;PT_PHOT;PT_PLSM;PT_WATR,false,7,0,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/HEAC.cpp,DEFAULT_PT_HEAC,,HEAC,HEAC,SC_SOLIDS,solid,0xCB6351_rgb,TYPE_SOLID,update,,,0,,false,0,0,medium,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/CFLM.cpp,DEFAULT_PT_HFLM,,CFLM,CFLM,SC_EXPLOSIVE,gas,0x8080FF_rgb,TYPE_GAS|PROP_LIFE_DEC|PROP_LIFE_KILL,,graphics,,0,,false,0,0,low,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/HSWC.cpp,DEFAULT_PT_HSWC,,HSWC,HSWC,SC_POWERED,solid,0x3B0A0A_rgb,TYPE_SOLID,update,graphics,PT_FILT,1,PT_FILT,false,0,0,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/ICEI.cpp,DEFAULT_PT_ICEI,,ICE,ICEI,SC_SOLIDS,solid,0xA0C0FF_rgb,TYPE_SOLID|PROP_LIFE_DEC|PROP_NEUTPASS,update,,PT_FRZW;PT_FRZZ;PT_SALT;PT_SLTW;PT_SNOW;PT_WATR,9,PT_FRZW;PT_FRZZ;PT_SALT;PT_SLTW;PT_SNOW;PT_WATR,false,0,0,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/IGNT.cpp,DEFAULT_PT_IGNT,,IGNC,IGNT,SC_EXPLOSIVE,solid,0xC0B050_rgb,TYPE_SOLID | PROP_NEUTPENETRATE | PROP_SPARKSETTLE | PROP_LIFE_KILL,update,,PT_EMBR;PT_FIRE;PT_LIGH;PT_PLSM;PT_SPRK,7,PT_EMBR;PT_FIRE;PT_LIGH;PT_PLSM;PT_SPRK,false,2,0,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/INSL.cpp,DEFAULT_PT_INSL,,INSL,INSL,SC_ELEC,solid,0x9EA3B6_rgb,TYPE_SOLID,,,,0,,false,0,0,low,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/INST.cpp,DEFAULT_PT_INST,,INST,INST,SC_ELEC,solid,0x404039_rgb,TYPE_SOLID|PROP_LIFE_DEC,,,,0,,false,0,0,low,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/INVIS.cpp,DEFAULT_PT_INVIS,,INVS,INVIS,SC_SENSOR,solid,0x00CCCC_rgb,TYPE_SOLID | PROP_NEUTPASS | PROP_PHOTPASS,update,graphics,,0,,false,0,0,low,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/INWR.cpp,DEFAULT_PT_INWR,,INWR,INWR,SC_ELEC,solid,0x544141_rgb,TYPE_SOLID|PROP_CONDUCTS|PROP_LIFE_DEC,,,PT_LAVA,1,PT_LAVA,false,0,0,low,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/IRON.cpp,DEFAULT_PT_IRON,,IRON,IRON,SC_SOLIDS,solid,0x707070_rgb,TYPE_SOLID|PROP_CONDUCTS|PROP_LIFE_DEC|PROP_HOT_GLOW,update,,PT_BMTL;PT_LAVA;PT_LO2;PT_O2;PT_SALT;PT_SLTW;PT_WATR,8,PT_BMTL;PT_LAVA;PT_LO2;PT_O2;PT_SALT;PT_SLTW;PT_WATR,false,0,0,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/ISOZ.cpp,DEFAULT_PT_ISOZ,,ISOZ,ISOZ,SC_NUCLEAR,liquid,0xAA30D0_rgb,TYPE_LIQUID | PROP_NEUTPENETRATE | PROP_PHOTPASS,update,,PT_ISZS;PT_PHOT,3,PT_ISZS;PT_PHOT,false,1,0,medium,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/ISZS.cpp,DEFAULT_PT_ISZS,,ISZS,ISZS,SC_NUCLEAR,solid,0x662089_rgb,TYPE_SOLID | PROP_PHOTPASS,update,,PT_ISOZ;PT_PHOT,3,PT_ISOZ;PT_PHOT,false,1,0,medium,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/LAVA.cpp,DEFAULT_PT_LAVA,,LAVA,LAVA,SC_LIQUID,liquid,0xE05010_rgb,TYPE_LIQUID|PROP_LIFE_DEC,Element_FIRE_update,graphics,,0,,false,0,0,low,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/LCRY.cpp,DEFAULT_PT_LCRY,,LCRY,LCRY,SC_POWERED,solid,0x505050_rgb,TYPE_SOLID,update,graphics,PT_BGLA,1,PT_BGLA,false,0,0,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/LDTC.cpp,DEFAULT_PT_LDTC,,LDTC,LDTC,SC_SENSOR,solid,0x66ff66_rgb,TYPE_SOLID | PROP_NOCTYPEDRAW,update,,PT_BIZR;PT_BIZRG;PT_BIZRS;PT_BRAY;PT_FILT;PT_INWR;PT_LIFE;PT_NTCT;PT_PHOT;PT_PTCT;PT_SLTW;PT_SPRK;PT_WATR,14,PT_BIZR;PT_BIZRG;PT_BIZRS;PT_BRAY;PT_FILT;PT_INWR;PT_LIFE;PT_NTCT;PT_PHOT;PT_PTCT;PT_SLTW;PT_SPRK;PT_WATR,false,0,0,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/LIFE.cpp,DEFAULT_PT_LIFE,,LIFE,LIFE,SC_LIFE,solid,0x0CAC00_rgb,TYPE_SOLID|PROP_LIFE,,graphics,,0,,false,0,0,low,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/LIGH.cpp,DEFAULT_PT_LIGH,,LIGH,LIGH,SC_EXPLOSIVE,solid,0xFFFFC0_rgb,TYPE_SOLID,update,graphics,PT_BCOL;PT_BHOL;PT_CLNE;PT_COAL;PT_DEUT;PT_DMND;PT_FIRE;PT_HEAC;PT_LAVA;PT_NBHL;PT_NEUT;PT_PLUT;PT_PVOD;PT_SPNG;PT_SPRK;PT_STKM;PT_STKM2;PT_TESC;PT_THDR;PT_VOID,26,PT_BCOL;PT_BHOL;PT_CLNE;PT_COAL;PT_DEUT;PT_DMND;PT_FIRE;PT_HEAC;PT_LAVA;PT_NBHL;PT_NEUT;PT_PLUT;PT_PVOD;PT_SPNG;PT_SPRK;PT_STKM;PT_STKM2;PT_TESC;PT_THDR;PT_VOID,false,2,1,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/LITH.cpp,DEFAULT_PT_LITH,,LITH,LITH,SC_EXPLOSIVE,powder,0xB6AABF_rgb,TYPE_PART | PROP_LIFE_DEC,update,graphics,PT_CBNW;PT_CO2;PT_DSTW;PT_FIRE;PT_GLAS;PT_H2;PT_INSL;PT_LAVA;PT_NSCN;PT_O2;PT_PLSM;PT_PSCN;PT_RSSS;PT_SLTW;PT_SPRK;PT_WATR;PT_WTRV,26,PT_CBNW;PT_CO2;PT_DSTW;PT_FIRE;PT_GLAS;PT_H2;PT_INSL;PT_LAVA;PT_NSCN;PT_O2;PT_PLSM;PT_PSCN;PT_RSSS;PT_SLTW;PT_SPRK;PT_WATR;PT_WTRV,false,1,1,medium,review,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/LNTG.cpp,DEFAULT_PT_LNTG,,LN2,LNTG,SC_LIQUID,liquid,0x80A0DF_rgb,TYPE_LIQUID,,,PT_NICE;PT_NONE,2,PT_NICE;PT_NONE,false,0,0,low,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/LO2.cpp,DEFAULT_PT_LO2,,LOXY,LO2,SC_LIQUID,liquid,0x80A0EF_rgb,TYPE_LIQUID,,,PT_O2,1,PT_O2,false,0,0,low,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/LOLZ.cpp,DEFAULT_PT_LOLZ,,LOLZ,LOLZ,SC_SPECIAL,solid,0x569212_rgb,TYPE_SOLID,,,,0,,false,0,0,low,low,verified,B_rewrite_port
powder_better,c082a639a3c68ca59b39618b2851de5afbb41e1e,src/simulation/elements/LOVE.cpp,DEFAULT_PT_LOVE,,LOVE,LOVE,SC_SPECIAL,solid,0xFF30FF_rgb,TYPE_SOLID,,,,0,,false,0,0,low,low,verified,B_rewrite_port
